filename,age,gender,fold
8179_PatrickSwayze_52_m.jpg,52,0,train
7153_JeanPaulBelmondo_33_m.jpg,33,0,train
10098_JaneBirkin_58_f.jpg,58,1,train
14775_ShelleyWinters_56_f.jpg,56,1,train
24_EsteeLauder_52_f.jpg,52,1,train
5571_PatrickStewart_59_m.jpg,59,0,train
14852_SimoneSignoret_57_f.jpg,57,1,train
13799_ThelmaRitter_63_f.jpg,63,1,train
12825_MaryTylerMoore_39_f.jpg,39,1,train
16202_BillCosby_73_m.jpg,73,0,train
5734_TommyLeeJones_34_m.jpg,34,0,train
11152_LizaMinelli_26_f.jpg,26,1,train
14947_AmandaBlake_27_f.jpg,27,1,train
5029_WarrenBeatty_30_m.jpg,30,0,train
10223_KathyBates_43_f.jpg,43,1,train
13473_GingerRogers_35_f.jpg,35,1,train
10503_FayeDunaway_26_f.jpg,26,1,train
12563_AlikiBoug_29_f.jpg,29,1,train
13422_DanielleDarrieux_43_f.jpg,43,1,train
196_JhonLenon_27_m.jpg,27,0,train
6632_MelFerrer_46_m.jpg,46,0,train
3652_OmarSharif_52_m.jpg,52,0,train
3624_MikeConnors_75_m.jpg,75,0,train
845_mahatmagandhi_26_m.jpg,26,0,train
11096_JodieFoster_29_f.jpg,29,1,train
16408_Ross_60_f.jpg,60,1,train
8522_CharlesBronson_22_m.jpg,22,0,train
7597_SylvesterStallone_45_m.jpg,45,0,train
1196_ErnestRutherford_43_m.jpg,43,0,train
12334_MyrnaLoy_30_f.jpg,30,1,train
15106_BonnieHunt_51_f.jpg,51,1,train
1129_FaradayMichael_75_m.jpg,75,0,train
8450_WalterPidgeon_57_m.jpg,57,0,train
6362_JamesArness_68_m.jpg,68,0,train
9696_MegRyan_50_f.jpg,50,1,train
11808_AnjelicaHuston_16_f.jpg,16,1,train
15418_JanePowell_81_f.jpg,81,1,train
3875_SteveMartin_60_m.jpg,60,0,train
9249_VittorioGassman_45_m.jpg,45,0,train
7725_VincentPrice_47_m.jpg,47,0,train
14449_PeggyAshcroft_26_f.jpg,26,1,train
4104_DickVanDyke_51_m.jpg,51,0,train
6219_DickieMoore_78_m.jpg,78,0,train
1373_GiorgosSeferis_70_m.jpg,70,0,train
9652_BoDerek_36_f.jpg,36,1,train
2053_JonVoight_35_m.jpg,35,0,train
1605_AlCorley_39_m.jpg,39,0,train
3727_RogerAllam_40_m.jpg,40,0,train
2860_RyanONeal_68_m.jpg,68,0,train
10681_LuiseRainer_28_f.jpg,28,1,train
510_AlKapone_28_m.jpg,28,0,train
14218_GeraldinePage_40_f.jpg,40,1,train
13179_JoanLorring_38_f.jpg,38,1,train
13155_JaneWyman_68_f.jpg,68,1,train
12299_LauraAntonelli_59_f.jpg,59,1,train
13168_JaneWyman_67_f.jpg,67,1,train
15666_KathrynGrayson_22_f.jpg,22,1,train
6480_JohnnyCash_26_m.jpg,26,0,train
2011_JamesCaan_61_m.jpg,61,0,train
250_TheodorakisMikis_70_m.jpg,70,0,train
11696_OliviaHussey_18_f.jpg,18,1,train
1264_AlexanderGrahamBell_74_m.jpg,74,0,train
14204_GeraldinePage_43_f.jpg,43,1,train
15533_JulieBishop_30_f.jpg,30,1,train
3069_BruceWillis_31_m.jpg,31,0,train
16201_BillCosby_73_m.jpg,73,0,train
15064_BettyGarrett_66_f.jpg,66,1,train
9315_GeorgeMontgomery_31_m.jpg,31,0,train
3847_SteveKanaly_37_m.jpg,37,0,train
7742_VincentPrice_79_m.jpg,79,0,train
15880_StВphaneAudran_53_f.jpg,53,1,train
6919_BorisKarloff_44_m.jpg,44,0,train
13322_AvaGardner_42_f.jpg,42,1,train
1723_TimCurry_25_m.jpg,25,0,train
2303_SamNeill_43_m.jpg,43,0,train
8272_RichardChamberlain_33_m.jpg,33,0,train
16064_WillSmith _30_m.jpg,30,0,train
7084_Garycooper_35_m.jpg,35,0,train
10783_OrnellaMuti_49_f.jpg,49,1,train
557_MargaretThatcher_34_f.jpg,34,1,train
14525_AudreyHepburn_52_f.jpg,52,1,train
11902_BeaArthur_61_f.jpg,61,1,train
13719_PatriciaNeal_24_f.jpg,24,1,train
12669_IsabelleHuppert_59_f.jpg,59,1,train
1156_FrederickSanger_60_m.jpg,60,0,train
7638_TellySavalas_54_m.jpg,54,0,train
466_ConradHilton_65_m.jpg,65,0,train
2238_RayLiotta_47_m.jpg,47,0,train
2619_JamesWoods_47_m.jpg,47,0,train
13537_HelenHayes_34_f.jpg,34,1,train
523_AlKapone_32_m.jpg,32,0,train
1929_EdwardFox_60_m.jpg,60,0,train
8329_RichardCrenna_52_m.jpg,52,0,train
9321_GeorgeMontgomery_42_m.jpg,42,0,train
12393_UrsulaAndress_73_f.jpg,73,1,train
11425_AnnetteBening_53_f.jpg,53,1,train
10479_DianneWiest_37_f.jpg,37,1,train
6049_RafVallone_62_m.jpg,62,0,train
3569_MichaelYork_34_m.jpg,34,0,train
16154_SidneyPoitier_34_m.jpg,34,0,train
9865_KimNovak_26_f.jpg,26,1,train
15614_KateOMara_62_f.jpg,62,1,train
9303_BurtLancaster_36_m.jpg,36,0,train
5634_PeterOToole_40_m.jpg,40,0,train
8683_JohnCassavetes_51_m.jpg,51,0,train
6613_LouCostello_46_m.jpg,46,0,train
15977_MuhammadAli_63_m.jpg,63,0,train
2164_MelGibson_56_m.jpg,56,0,train
14174_EstherWilliams_36_f.jpg,36,1,train
9920_AliMacGraw_34_f.jpg,34,1,train
11575_LindsayWagner_42_f.jpg,42,1,train
15255_DyanCannon_33_f.jpg,33,1,train
5614_PeterFalk_60_m.jpg,60,0,train
4369_RalphMacchio_54_m.jpg,54,0,train
4996_WarrenBeatty_27_m.jpg,27,0,train
8490_WilliamHolden_63_m.jpg,63,0,train
15193_CydCharisse_51_f.jpg,51,1,train
9086_LawrenceTierney_28_m.jpg,28,0,train
5503_MichaelKeaton_52_m.jpg,52,0,train
16217_RichardPryor_30_m.jpg,30,0,train
16274_campbell_25_f.jpg,25,1,train
11046_JeanneMoreau_27_f.jpg,27,1,train
565_MargaretThatcher_47_f.jpg,47,1,train
8794_AnthonyPerkins_36_m.jpg,36,0,train
8710_MurrayHamilton_61_m.jpg,61,0,train
11738_SusanSarandon_45_f.jpg,45,1,train
1011_StephenHawking_64_m.jpg,64,0,train
3420_KevinSpacey_36_m.jpg,36,0,train
3808_StacyKeach_39_m.jpg,39,0,train
10540_JoanCollins_39_f.jpg,39,1,train
9638_AlexandrakisAlekos_68_m.jpg,68,0,train
1511_YannisRitsos_63_m.jpg,63,0,train
12451_AngieDickinson_52_f.jpg,52,1,train
1258_AlexanderGrahamBell_62_m.jpg,62,0,train
2294_SamNeill_34_m.jpg,34,0,train
5638_PeterOToole_48_m.jpg,48,0,train
4271_KevinCostner_38_m.jpg,38,0,train
8517_CharlesBronson_21_m.jpg,21,0,train
4068_ClintWalker_45_m.jpg,45,0,train
12753_JenniferAniston_40_f.jpg,40,1,train
3765_RutgerHauer_46_m.jpg,46,0,train
3998_BurtReynolds_68_m.jpg,68,0,train
7038_DavidNiven_40_m.jpg,40,0,train
9278_BurtLancaster_39_m.jpg,39,0,train
11924_CatherineSpaak_19_f.jpg,19,1,train
1416_ErnestHemingway_17_m.jpg,17,0,train
6663_OrsonWelles_24_m.jpg,24,0,train
4040_CharlieSheen_44_m.jpg,44,0,train
6157_DanaAndrews_56_m.jpg,56,0,train
782_AdolfHitlerr_54_m.jpg,54,0,train
1767_TomHanks_33_m.jpg,33,0,train
11639_MaureenOHara_75_f.jpg,75,1,train
15230_DebraPaget_28_f.jpg,28,1,train
2018_JamesCaan_72_m.jpg,72,0,train
5161_BobHope_54_m.jpg,54,0,train
706_ElVenizelos_70_m.jpg,70,0,train
14203_GeraldinePage_42_f.jpg,42,1,train
11079_JeanneMoreau_81_f.jpg,81,1,train
16480_SerenaWilliams_26_f.jpg,26,1,train
8004_GiulianoGemma_60_m.jpg,60,0,train
8997_GeorgeCScott_54_m.jpg,54,0,train
3341_JeffBridges_55_m.jpg,55,0,train
13734_PatriciaNeal_45_f.jpg,45,1,train
6412_JamesCoburn_46_m.jpg,46,0,train
15887_StВphaneAudran_63_f.jpg,63,1,train
14498_SusanHayward_44_f.jpg,44,1,train
8858_ArnoldSchwarzenegger_67_m.jpg,67,0,train
16208_RichardPryor_47_m.jpg,47,0,train
8560_CliffRobertson_56_m.jpg,56,0,train
9011_HumphreyBogard_50_m.jpg,50,0,train
13419_DanielleDarrieux_38_f.jpg,38,1,train
9033_HumphreyBogard_55_m.jpg,55,0,train
9907_RoseMarie_82_f.jpg,82,1,train
3966_BrianDennehy_67_m.jpg,67,0,train
4241_JeffreyJones_37_m.jpg,37,0,train
4785_PierceBrosnan_29_m.jpg,29,0,train
12569_DonnaReed_23_f.jpg,23,1,train
15276_DyanCannon_67_f.jpg,67,1,train
14718_MarleneDietrich_34_f.jpg,34,1,train
3893_TomasMilian_33_m.jpg,33,0,train
12298_LauraAntonelli_55_f.jpg,55,1,train
12700_JamieLeeCurtis_47_f.jpg,47,1,train
15078_BettyGarrett_85_f.jpg,85,1,train
5912_HowardKeel_70_m.jpg,70,0,train
4133_GenaRowlands_38_m.jpg,38,0,train
1321_AlbertCamus_40_m.jpg,40,0,train
3315_JackColeman_55_m.jpg,55,0,train
7422_MickeyRooney_43_m.jpg,43,0,train
6710_RexHarrison_28_m.jpg,28,0,train
10818_PeggyLipton_59_f.jpg,59,1,train
9889_LauraDern_39_f.jpg,39,1,train
10089_JaneBirkin_46_f.jpg,46,1,train
9044_JeanClaudeVanDamme_29_m.jpg,29,0,train
210_ElvisPresley_24_m.jpg,24,0,train
15626_KatharineRoss_23_f.jpg,23,1,train
7446_NewmanPaul_25_m.jpg,25,0,train
14176_EstherWilliams_70_f.jpg,70,1,train
9998_GlennClose_59_f.jpg,59,1,train
1125_FaradayMichael_53_m.jpg,53,0,train
5587_PeterFalk_29_m.jpg,29,0,train
7667_TonyCurtis_34_m.jpg,34,0,train
14817_SimoneSignoret_30_f.jpg,30,1,train
2934_ScottGlenn_53_m.jpg,53,0,train
13243_ShirleyMacLaine_16_f.jpg,16,1,train
4260_KevinCostner_25_m.jpg,25,0,train
2109_MelBrooks_57_m.jpg,57,0,train
3222_EliWallach_42_m.jpg,42,0,train
6389_JamesCagney_56_m.jpg,56,0,train
9843_JudyDavis_33_f.jpg,33,1,train
1025_ClerkMaxwell_30_m.jpg,30,0,train
14431_OliviadeHavilland_22_f.jpg,22,1,train
3650_OmarSharif_44_m.jpg,44,0,train
10881_TippiHedren_49_f.jpg,49,1,train
15157_ConnieBooth_40_f.jpg,40,1,train
6771_RockHudson_51_m.jpg,51,0,train
6187_DenzelWashington_55_m.jpg,55,0,train
259_michaeljackson_17_m.jpg,17,0,train
9915_AliMacGraw_28_f.jpg,28,1,train
4557_Fernandel_37_m.jpg,37,0,train
11717_OliviaHussey_55_f.jpg,55,1,train
5870_HerbertLom_67_m.jpg,67,0,train
6196_DickieMoore_18_m.jpg,18,0,train
15622_KateOMara_71_f.jpg,71,1,train
8050_HorstBuchholz_38_m.jpg,38,0,train
15330_EdwigeFenech_63_f.jpg,63,1,train
307_MichaelBloomberg_65_m.jpg,65,0,train
7254_KrisKristofferson_52_m.jpg,52,0,train
1893_AlanYoung_85_m.jpg,85,0,train
4873_RogerMoore_47_m.jpg,47,0,train
6765_RockHudson_41_m.jpg,41,0,train
2972_tomselleck_54_m.jpg,54,0,train
13685_LilliPalmer_61_f.jpg,61,1,train
14522_AudreyHepburn_28_f.jpg,28,1,train
8939_ErnestBorgnine_86_m.jpg,86,0,train
3481_LeslieCaron_81_m.jpg,81,0,train
2590_GeneWilder_55_m.jpg,55,0,train
16030_MorganFreeman _51_m.jpg,51,0,train
11926_CatherineSpaak_24_f.jpg,24,1,train
4549_Fernandel_10_m.jpg,10,0,train
10785_OrnellaMuti_51_f.jpg,51,1,train
5762_BenGazzara_23_m.jpg,23,0,train
10507_FayeDunaway_33_f.jpg,33,1,train
9504_CHARLIERUGGLES_45_m.jpg,45,0,train
10588_KimBasinger_32_f.jpg,32,1,train
15452_JanetEllis_55_f.jpg,55,1,train
2547_GaryOldman_33_m.jpg,33,0,train
11236_PiaLindstrom_65_f.jpg,65,1,train
10302_MarietteHartley_67_f.jpg,67,1,train
14705_ElizabethTaylor_56_f.jpg,56,1,train
221_ElvisPresley_35_m.jpg,35,0,train
10804_PeggyLipton_32_f.jpg,32,1,train
9826_JudyDavis_32_f.jpg,32,1,train
3425_KevinSpacey_39_m.jpg,39,0,train
6938_BorisKarloff_56_m.jpg,56,0,train
2314_SamNeill_55_m.jpg,55,0,train
7991_GiulianoGemma_38_m.jpg,38,0,train
9104_LawrenceTierney_69_m.jpg,69,0,train
1133_FaradayMichael_29_m.jpg,29,0,train
3876_SteveMartin_61_m.jpg,61,0,train
4122_DickVanDyke_89_m.jpg,89,0,train
4964_TimothyDalton_29_m.jpg,29,0,train
9481_MaximilianShell_51_m.jpg,51,0,train
998_CarlSagan_25_m.jpg,25,0,train
15361_ErinGray_57_f.jpg,57,1,train
2645_JeremyKemp_45_m.jpg,45,0,train
3593_MichaelYork_65_m.jpg,65,0,train
10368_AnitaEkberg_79_f.jpg,79,1,train
12069_ElsaMartinelli_39_f.jpg,39,1,train
925_FranklinDRoosevelt_53_m.jpg,53,0,train
2404_BillMurray_46_m.jpg,46,0,train
2995_WoodyAllen_58_m.jpg,58,0,train
11065_JeanneMoreau_53_f.jpg,53,1,train
9807_JaneAsher_29_f.jpg,29,1,train
4629_JamesGarner_72_m.jpg,72,0,train
11883_BeaArthur_23_f.jpg,23,1,train
11142_JuneLockhart_82_f.jpg,82,1,train
12749_JenniferAniston_35_f.jpg,35,1,train
1704_EdHarris_45_m.jpg,45,0,train
7503_RichardBoone_37_m.jpg,37,0,train
8620_FrankSinatra_52_m.jpg,52,0,train
12453_AngieDickinson_57_f.jpg,57,1,train
14043_JudyGarland_26_f.jpg,26,1,train
5289_JackNicolson_69_m.jpg,69,0,train
15637_KatharineRoss_35_f.jpg,35,1,train
10770_OrnellaMuti_34_f.jpg,34,1,train
15204_CydCharisse_77_f.jpg,77,1,train
4813_PierceBrosnan_56_m.jpg,56,0,train
11580_LindsayWagner_52_f.jpg,52,1,train
11634_MaureenOHara_36_f.jpg,36,1,train
2814_RonPerlman_32_m.jpg,32,0,train
1370_BertrandRussell_60_m.jpg,60,0,train
2589_GeneWilder_54_m.jpg,54,0,train
5740_TommyLeeJones_43_m.jpg,43,0,train
12088_EvaMarieSaint_23_f.jpg,23,1,train
924_FranklinDRoosevelt_31_m.jpg,31,0,train
4378_RobertDuvall_41_m.jpg,41,0,train
7911_GeorgePeppard_35_m.jpg,35,0,train
8194_PeterUstinov_68_m.jpg,68,0,train
14153_VivienLeigh_47_f.jpg,47,1,train
7941_GilbertRoland_25_m.jpg,25,0,train
1932_EdwardFox_66_m.jpg,66,0,train
12781_MargaretOBrien_7_f.jpg,7,1,train
14783_ShelleyWinters_28_f.jpg,28,1,train
2535_DonJohnson_65_m.jpg,65,0,train
1287_MarieCurie_44_f.jpg,44,1,train
2256_RodTaylor_28_m.jpg,28,0,train
13437_DanielleDarrieux_65_f.jpg,65,1,train
13946_DeborahKerr_34_f.jpg,34,1,train
2932_ScottGlenn_51_m.jpg,51,0,train
3348_JeffBridges_64_m.jpg,64,0,train
15145_ConnieBooth_25_f.jpg,25,1,train
12051_DebbieReynolds_29_f.jpg,29,1,train
2772_MickJagger_21_m.jpg,21,0,train
6918_BorisKarloff_43_m.jpg,43,0,train
9942_AliMacGraw_71_f.jpg,71,1,train
16113_SamuelJacksonn_45_m.jpg,45,0,train
3087_BruceWillis_47_m.jpg,47,0,train
1372_GiorgosSeferis_21_m.jpg,21,0,train
12204_ImeldaStaunton_45_f.jpg,45,1,train
11846_BarbaraBouchet_24_f.jpg,24,1,train
15969_MartinLutherKing_36_m.jpg,36,0,train
1818_TomHulce_49_m.jpg,49,0,train
5903_HowardKeel_59_m.jpg,59,0,train
1749_TimCurry_58_m.jpg,58,0,train
3811_StacyKeach_43_m.jpg,43,0,train
13218_RoyScheider_42_f.jpg,42,1,train
2601_GeneWilder_79_m.jpg,79,0,train
5295_JackLemon_15_m.jpg,15,0,train
3165_DerekJacobi_35_m.jpg,35,0,train
2522_DonJohnson_49_m.jpg,49,0,train
13081_GraceKelly_33_f.jpg,33,1,train
11178_LizaMinelli_32_f.jpg,32,1,train
5028_WarrenBeatty_42_m.jpg,42,0,train
12010_CybillShepherd_55_f.jpg,55,1,train
15594_KateOMara_37_f.jpg,37,1,train
4829_RobertRedford_48_m.jpg,48,0,train
15834_StefaniePowers_61_f.jpg,61,1,train
10948_DaliahLavi_33_f.jpg,33,1,train
5271_JackNicolson_58_m.jpg,58,0,train
1327_AlbertCamus_39_m.jpg,39,0,train
2672_JohnCleese_30_m.jpg,30,0,train
12989_ClaudiaCardinale_35_f.jpg,35,1,train
7214_JosephCotten_38_m.jpg,38,0,train
15273_DyanCannon_64_f.jpg,64,1,train
8607_DavidCarradine_64_m.jpg,64,0,train
11856_BarbaraBouchet_35_f.jpg,35,1,train
7718_VincentPrice_39_m.jpg,39,0,train
4868_RogerMoore_51_m.jpg,51,0,train
7024_ChristopherWalken_67_m.jpg,67,0,train
1223_ClaudeLВviStrauss_91_m.jpg,91,0,train
13478_GingerRogers_68_f.jpg,68,1,train
3802_StacyKeach_31_m.jpg,31,0,train
3960_BrianDennehy_62_m.jpg,62,0,train
6267_ErrolFlynn_35_m.jpg,35,0,train
1126_FaradayMichael_34_m.jpg,34,0,train
2938_ScottGlenn_57_m.jpg,57,0,train
13911_BettyGrable_4_f.jpg,4,1,train
13490_GladysCooper_18_f.jpg,18,1,train
14676_ClaudetteColbert_53_f.jpg,53,1,train
1291_MarieCurie_20_f.jpg,20,1,train
6041_RafVallone_49_m.jpg,49,0,train
13598_JeanPeters_36_f.jpg,36,1,train
12631_HedyLamarr_66_f.jpg,66,1,train
4900_RomanPolanski_44_m.jpg,44,0,train
1124_FaradayMichael_60_m.jpg,60,0,train
432_JohnDRockefeller_32_m.jpg,32,0,train
4392_RobertDuvall_65_m.jpg,65,0,train
6020_JohnHuston_78_m.jpg,78,0,train
10139_JoanCusack_25_f.jpg,25,1,train
13334_AvaGardner_17_f.jpg,17,1,train
3689_RingoStarr_29_m.jpg,29,0,train
7012_ChristopherWalken_50_m.jpg,50,0,train
13448_DanielleDarrieux_91_f.jpg,91,1,train
5143_ArmandAssante_65_m.jpg,65,0,train
12256_JoanneWoodward_27_f.jpg,27,1,train
9289_BurtLancaster_38_m.jpg,38,0,train
14339_KristinScottThomas_35_f.jpg,35,1,train
1835_TomJones_26_m.jpg,26,0,train
3114_ChuckNorris_51_m.jpg,51,0,train
8565_CliffRobertson_77_m.jpg,77,0,train
11105_JodieFoster_40_f.jpg,40,1,train
13470_GingerRogers_34_f.jpg,34,1,train
1411_ErnestHemingway_49_m.jpg,49,0,train
3606_MikeConnors_44_m.jpg,44,0,train
16022_MorganFreeman _77_m.jpg,77,0,train
7830_AnthonyQuayle_46_m.jpg,46,0,train
9392_SteveMcQueen_36_m.jpg,36,0,train
15094_BonnieHunt_38_f.jpg,38,1,train
14689_ClaudetteColbert_84_f.jpg,84,1,train
11449_CyndiLauper_61_f.jpg,61,1,train
14937_MerkouriMelina_68_f.jpg,68,1,train
5298_JackLemon_16_m.jpg,16,0,train
383_DavidSarnoff_38_m.jpg,38,0,train
10055_HelenHunt_42_f.jpg,42,1,train
8656_JamesStewart_32_m.jpg,32,0,train
6763_RockHudson_40_m.jpg,40,0,train
3006_AlanRickman_30_m.jpg,30,0,train
11597_MargeChampion_30_f.jpg,30,1,train
11298_SophiaLoren_41_f.jpg,41,1,train
6951_CharlesBoyer_29_m.jpg,29,0,train
339_Onasis_64_m.jpg,64,0,train
13249_ShirleyMacLaine_29_f.jpg,29,1,train
22_MariaCallas_31_f.jpg,31,1,train
591_QueenElizabet_74_f.jpg,74,1,train
1753_TimCurry_62_m.jpg,62,0,train
2491_ClaudeRich_77_m.jpg,77,0,train
12872_MylКneDemongeot_68_f.jpg,68,1,train
353_Onasis_52_m.jpg,52,0,train
12098_EvaMarieSaint_36_f.jpg,36,1,train
6956_CharlesBoyer_37_m.jpg,37,0,train
2251_RodTaylor_20_m.jpg,20,0,train
5947_JackLarson_83_m.jpg,83,0,train
12179_GlendaJackson_67_f.jpg,67,1,train
12672_JamieLeeCurtis_21_f.jpg,21,1,train
7365_LouisJourdan_87_m.jpg,87,0,train
8129_LeslieNielsen_80_m.jpg,80,0,train
13385_CelesteHolm_85_f.jpg,85,1,train
5160_BobHope_52_m.jpg,52,0,train
12415_AngieDickinson_27_f.jpg,27,1,train
1320_AlbertCamus_42_m.jpg,42,0,train
3362_JeffDaniels_40_m.jpg,40,0,train
9028_HumphreyBogard_41_m.jpg,41,0,train
14680_ClaudetteColbert_78_f.jpg,78,1,train
13774_RitaHayworth_36_f.jpg,36,1,train
4325_MichaelPalin_51_m.jpg,51,0,train
14022_GreerGarson_28_f.jpg,28,1,train
3364_JeffDaniels_42_m.jpg,42,0,train
6489_JohnnyCash_51_m.jpg,51,0,train
3288_IanMcKellen_58_m.jpg,58,0,train
2500_DonJohnson_22_m.jpg,22,0,train
6535_KlausKinski_46_m.jpg,46,0,train
6220_DickieMoore_81_m.jpg,81,0,train
5209_ClintEastwood_38_m.jpg,38,0,train
11871_BarbaraBouchet_62_f.jpg,62,1,train
10228_KathyBates_54_f.jpg,54,1,train
15758_PamelaSueMartin_25_f.jpg,25,1,train
3797_StacyKeach_17_m.jpg,17,0,train
16178_SidneyPoitier_87_m.jpg,87,0,train
8789_AnthonyPerkins_31_m.jpg,31,0,train
1609_AlCorley_47_m.jpg,47,0,train
16073_WillSmith _39_m.jpg,39,0,train
16109_DannyGlover_61_m.jpg,61,0,train
879_WinstonChurchill_65_m.jpg,65,0,train
6856_ThomasTerry_49_m.jpg,49,0,train
1245_RobertOppenheimer_23_m.jpg,23,0,train
11473_JulieAndrews_32_f.jpg,32,1,train
5441_KennethBranagh_47_m.jpg,47,0,train
11246_ShirleyJones_26_f.jpg,26,1,train
10657_LuiseRainer_25_f.jpg,25,1,train
7730_VincentPrice_53_m.jpg,53,0,train
15577_KateOMara_21_f.jpg,21,1,train
10205_JulieAdams_55_f.jpg,55,1,train
560_MargaretThatcher_57_f.jpg,57,1,train
7834_AnthonyQuayle_50_m.jpg,50,0,train
8626_FrankSinatra_42_m.jpg,42,0,train
469_ConradHilton_75_m.jpg,75,0,train
3156_DannyDeVito_63_m.jpg,63,0,train
16160_SidneyPoitier_50_m.jpg,50,0,train
8188_PeterUstinov_75_m.jpg,75,0,train
5902_HowardKeel_58_m.jpg,58,0,train
8209_PeterUstinov_43_m.jpg,43,0,train
11017_EllenBurstyn_76_f.jpg,76,1,train
5052_AnthonyAndrews_56_m.jpg,56,0,train
12739_JenniferAniston_26_f.jpg,26,1,train
9413_Thanasisveggos_80_m.jpg,80,0,train
1865_TomJones_72_m.jpg,72,0,train
13258_ShirleyMacLaine_63_f.jpg,63,1,train
15378_JanePowell_24_f.jpg,24,1,train
16003_NeildeGrasseTyson _50_m.jpg,50,0,train
15837_StefaniePowers_64_f.jpg,64,1,train
15807_SarahDouglas_58_f.jpg,58,1,train
13897_AnnieGirardot_56_f.jpg,56,1,train
12914_BarbraStreisand_33_f.jpg,33,1,train
6415_JamesCoburn_49_m.jpg,49,0,train
14036_JudyGarland_13_f.jpg,13,1,train
4968_TimothyDalton_37_m.jpg,37,0,train
3371_JeffDaniels_47_m.jpg,47,0,train
15588_KateOMara_32_f.jpg,32,1,train
3572_MichaelYork_37_m.jpg,37,0,train
13997_GloriaSwanson_32_f.jpg,32,1,train
8971_FredMacMurray_59_m.jpg,59,0,train
5974_JeanMarais_57_m.jpg,57,0,train
225_ElvisPresley_39_m.jpg,39,0,train
16189_BillCosby_59_m.jpg,59,0,train
2803_PeterFonda_65_m.jpg,65,0,train
1248_AndreMarieAmpКre_25_m.jpg,25,0,train
8486_WilliamHolden_57_m.jpg,57,0,train
3635_MikeConnors_30_m.jpg,30,0,train
12296_LauraAntonelli_52_f.jpg,52,1,train
8082_JohnForsythe_63_m.jpg,63,0,train
14257_JanetGaynor_48_f.jpg,48,1,train
14013_GreerGarson_43_f.jpg,43,1,train
13199_MichellePfeiffer_31_f.jpg,31,1,train
15865_StВphaneAudran_37_f.jpg,37,1,train
10823_PeggyLipton_64_f.jpg,64,1,train
1483_CarlMarx_50_m.jpg,50,0,train
14457_PeggyAshcroft_44_f.jpg,44,1,train
6502_JohnnyCash_43_m.jpg,43,0,train
132_PaulmcCartney_26_m.jpg,26,0,train
16383_Houston_22_f.jpg,22,1,train
13754_RitaHayworth_22_f.jpg,22,1,train
286_HatzidakisManos_47_m.jpg,47,0,train
5031_AnthonyAndrews_25_m.jpg,25,0,train
11775_TildaSwinton_46_f.jpg,46,1,train
13573_IreneDunne_59_f.jpg,59,1,train
1676_BobDylan_49_m.jpg,49,0,train
727_RonaldReagan_31_m.jpg,31,0,train
9644_BoDerek_23_f.jpg,23,1,train
15008_AnnMiller_22_f.jpg,22,1,train
3927_TommySands_27_m.jpg,27,0,train
1815_TomHulce_45_m.jpg,45,0,train
15202_CydCharisse_73_f.jpg,73,1,train
4367_RalphMacchio_52_m.jpg,52,0,train
13517_HelenHayes_50_f.jpg,50,1,train
2816_RonPerlman_34_m.jpg,34,0,train
1801_TomHulce_28_m.jpg,28,0,train
14032_GreerGarson_39_f.jpg,39,1,train
9192_RichardBurton_26_m.jpg,26,0,train
161_WaltDisney_62_m.jpg,62,0,train
11607_MargeChampion_40_f.jpg,40,1,train
11649_MaureenOHara_89_f.jpg,89,1,train
8247_ReginaldOwen_49_m.jpg,49,0,train
6447_JohnVernon_33_m.jpg,33,0,train
8584_DavidCarradine_35_m.jpg,35,0,train
790_akistsoxatzopoulos_68_m.jpg,68,0,train
6983_CharlesBoyer_74_m.jpg,74,0,train
8726_RichardAttenborough_41_m.jpg,41,0,train
7204_JohnWayne_25_m.jpg,25,0,train
11616_MargeChampion_88_f.jpg,88,1,train
13496_GladysCooper_27_f.jpg,27,1,train
4597_GordonThomson_57_m.jpg,57,0,train
4019_CharlieSheen_20_m.jpg,20,0,train
7698_UgoTognazzi_55_m.jpg,55,0,train
14813_SilvanaMangano_45_f.jpg,45,1,train
12443_AngieDickinson_37_f.jpg,37,1,train
13518_HelenHayes_6_f.jpg,6,1,train
1632_AlPacino_50_m.jpg,50,0,train
6455_JohnVernon_41_m.jpg,41,0,train
14848_SimoneSignoret_62_f.jpg,62,1,train
16037_MorganFreeman _71_m.jpg,71,0,train
12382_UrsulaAndress_29_f.jpg,29,1,train
9471_MaximilianShell_33_m.jpg,33,0,train
593_QueenElizabet_78_f.jpg,78,1,train
6940_BorisKarloff_63_m.jpg,63,0,train
15134_CatherineSchell_59_f.jpg,59,1,train
6298_FernandoRey_31_m.jpg,31,0,train
12842_MaryTylerMoore_71_f.jpg,71,1,train
9684_MegRyan_38_f.jpg,38,1,train
11961_AngelaLansbury_40_f.jpg,40,1,train
4016_CharlieSheen_17_m.jpg,17,0,train
12025_DebbieReynolds_25_f.jpg,25,1,train
6024_RafVallone_25_m.jpg,25,0,train
14844_SimoneSignoret_48_f.jpg,48,1,train
9341_GeorgesMarchal_41_m.jpg,41,0,train
11427_AnnetteBening_55_f.jpg,55,1,train
13170_JoanLorring_18_f.jpg,18,1,train
712_ElVenizelos_50_m.jpg,50,0,train
8180_PatrickSwayze_53_m.jpg,53,0,train
4009_BurtReynolds_51_m.jpg,51,0,train
15468_JeanetteMacDonald_32_f.jpg,32,1,train
2020_JohnJames_23_m.jpg,23,0,train
2940_ScottGlenn_60_m.jpg,60,0,train
